"Compound ID","SMILES","Library","Shipment","Plate Name","Source Well","Lab Visit","Soak DB Entry","Sample Name","Mounting Result","Soak DB Comments","Data Collection Date","Data Collection Outcome","Resolution","Refinement Outcome","Status","Date Last Updated","Fragalysis","PDB Code","Zenodo Status","Postera Series","Rapid Fire inhibition at 50 uM","Rapid Fire avg IC50 (uM)","Fluorescence inhibition at 50 uM","Fluorescence avg IC50 (uM)","Trypsin IC50","NMR std ratio"
"LON-WEI-b8d98729-9","BrC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC=3N=CSC3C2)C=4C=CC=NC4)=CC1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","W06","lb18145-153","lb18145-153-3760","Mpro-x2777","OK: Clear:No comment","Co-crystallisation","2020-04-29 16:18:59","success",2.16,"7 - Analysed & Rejected","Stopped","2020-06-25",,,,"Ugi",,,34.85545,,,
"LON-WEI-b8d98729-10","COC(C)C=1C=CC(=CC1)N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","X06","lb18145-153","lb18145-153-3761","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,15.90563,,,
"LON-WEI-b8d98729-47","COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(SC)=CC2)C=3C=CC=NC3)=CC1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","Y06","lb18145-153","lb18145-153-3762","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,27.04619,,,
"LON-WEI-b8d98729-11","CN(C)C=1C=CC(=CC1C)N(C(C(=O)NC=2C=CC(Cl)=CC2)C=3C=CC=NC3)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","Z06","lb18145-153","lb18145-153-3763","Mpro-x2778","OK: Clear:No comment","Co-crystallisation","2020-04-29 15:37:44","success",2.08,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"Ugi",,,12.105545,,,
"LON-WEI-8f408cad-1","ClCC(=O)NC=1C=CC=C(C1)N2CCCC2=O","MoonShot","Moonshot_shipment_2","1166137-Y4-02","A05","lb18145-153","lb18145-153-3764","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,99,51.42713,70.328583055413,99,
"LON-WEI-8f408cad-2","FC=1C=CC=C(F)C1S(=O)(=O)N2CCN(CC2)C(=O)CCl","MoonShot","Moonshot_shipment_2","1166137-Y4-02","B05","lb18145-153","lb18145-153-3765","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",99.205,2.62321369026417,103.96275,3.2845112447793,99,
"LON-WEI-8f408cad-3","ClCC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=CS2","MoonShot","Moonshot_shipment_2","1166137-Y4-02","C05","lb18145-153","lb18145-153-3766","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",97.79,0.556543843367161,99.55992,2.16182906157181,99,
"LON-WEI-8f408cad-4","FC=1C=CC=C(C1)S(=O)(=O)N2CCN(CC2)C(=O)CCl","MoonShot","Moonshot_shipment_2","1166137-Y4-02","D05","lb18145-153","lb18145-153-3767","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",96.84,2.02356071032967,103.54665,4.55048873816837,99,
"BAR-COM-4e090d3a-49","O=C(NCC=1C=NSC1)C=2C=CC=CC2OCC#N","MoonShot","Moonshot_shipment_2","1166137-Y4-02","K05","lb18145-153","lb18145-153-3768","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",0,,5.959332,,,
"LON-WEI-8f408cad-7","Cl.ClCC(=O)N1CCN(CC=2C=CSC2)CC1","MoonShot","Moonshot_shipment_2","1166137-Y4-02","G07","lb18145-153","lb18145-153-3770","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",,1.13730220783606,99.437475,3.49772002955534,99,
"LON-WEI-8f408cad-8","CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=CC=NC2","MoonShot","Moonshot_shipment_2","1166137-Y4-02","M07","lb18145-153","lb18145-153-3771","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",16.09,,27.208785,99,,
"LON-WEI-8f408cad-9","CN(C)C=1C=CC(=CC1C)N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C","MoonShot","Moonshot_shipment_2","1166137-Y4-02","N07","lb18145-153","lb18145-153-3772","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",14.385,,8.796061,,,
"LON-WEI-8f408cad-10","COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(N(C)C)=C(C)C2)C=3C=CC=NC3)=CC1","MoonShot","Moonshot_shipment_2","1166137-Y4-02","O07","lb18145-153","lb18145-153-3773","Mpro-x2780","OK: Clear:No comment","Co-crystallisation","2020-04-29 15:56:28","success",1.85,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"Ugi",2.05,,7.0507175,,,
"LON-WEI-8f408cad-8","CC(C)(C)C1=CC=C(C=C1)N(C(C(NC(C)(C)C)=O)C2=CC=CN=C2)C(C=C)=O","CovLibrary","NL Follow up","NL Follow up","C18","lb18145-153","lb18145-153-3789","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",16.09,,27.208785,99,,
"LON-WEI-b8d98729-31","CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC=2N=CSC2C1)C=3C=CC=NC3","MoonShot","Moonshot_shipment_1","1166137-Y4-01","A05","lb18145-153","lb18145-153-3808","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,0.77179215,,,
"LON-WEI-b8d98729-14","CN(C)C=1C=CC(=CC1C)N(C(C(=O)NC=2C=CC(Br)=CC2)C=3C=CC=NC3)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","A07","lb18145-153","lb18145-153-3809","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,3.4251835,,,
"LON-WEI-b8d98729-48","CCC=1C=CC=C(C)C1NC(=O)C(N(C(=O)C=C)C=2C=CC=3N=CSC3C2)C=4C=CC=NC4","MoonShot","Moonshot_shipment_1","1166137-Y4-01","AA06","lb18145-153","lb18145-153-3810","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,10.6954605,,,
"LON-WEI-b8d98729-12","COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)S(F)(F)(F)(F)F)C=3C=CC=NC3)=CC1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","AB06","lb18145-153","lb18145-153-3811","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,30.56822,,,
"LON-WEI-b8d98729-43","COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=C(ON2)C(C)(C)C)C=3C=CC=NC3)=C(C)C1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","AC06","lb18145-153","lb18145-153-3812","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,23.43133,,,
"LON-WEI-b8d98729-36","CCC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NC=2C=CC=C(F)C2C)C=3C=CC=NC3)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","AD06","lb18145-153","lb18145-153-3813","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,31.81661,,,
"LON-WEI-b8d98729-13","CN(C)C=1C=CC(=CC1C)N(C(C(=O)NC=2C=CC=CC2Br)C=3C=CC=NC3)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","AE06","lb18145-153","lb18145-153-3814","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,8.125432,,,
"VIR-GIT-7b3d3065-3","CC(C)N(C)C(=O)C1CCN(CC1)C(=O)CCl","MoonShot","Moonshot_shipment_1","1166137-Y4-01","AF05","lb18145-153","lb18145-153-3815","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,38.7793,,,
"LON-WEI-b8d98729-46","CCC=1C=CC=C(C)C1NC(=O)C(N(C(=O)C=C)C=2C=C(ON2)C(C)(C)C)C=3C=CC=NC3","MoonShot","Moonshot_shipment_1","1166137-Y4-01","AF06","lb18145-153","lb18145-153-3816","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,21.050805,,,
"LON-WEI-b8d98729-32","CC(C)C=1C=CC(=CN1)N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","B05","lb18145-153","lb18145-153-3817","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,11.379195,,,
"VIR-GIT-7b3d3065-2","ClCC(=O)N1CCC(CC1)C(=O)N2CCCCC2","MoonShot","Moonshot_shipment_1","1166137-Y4-01","B06","lb18145-153","lb18145-153-3818","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,31.38461,,,
"LON-WEI-b8d98729-41","FC(F)(F)C=1C=CC(=CC1)N(C(C(=O)NC=2C=CC=CC2Br)C=3C=CC=NC3)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","B07","lb18145-153","lb18145-153-3819","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,22.04782,,,
"LON-WEI-b8d98729-1","COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC=3N=CSC3C2)C=4C=CC=NC4)=C(C)C1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","C05","lb18145-153","lb18145-153-3820","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,11.321835,,,
"LON-WEI-b8d98729-15","CCC=1C=CC=C(NC(=O)C(N(C(=O)C=C)C=2C=C(ON2)C(C)(C)C)C=3C=CC=NC3)C1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","C07","lb18145-153","lb18145-153-3821","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,43.080275,99.01,99,
"LON-WEI-b8d98729-27","COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=CC=NC3)=CC1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","D05","lb18145-153","lb18145-153-3822","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,26.9472840576405,60.67628,45.9956728166022,99,
"LON-WEI-b8d98729-16","CCC=1C=CC=C(NC(=O)C(N(C(=O)C=C)C=2C=CC(N(C)C)=C(C)C2)C=3C=CC=NC3)C1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","D07","lb18145-153","lb18145-153-3823","Mpro-x2787","OK: Clear:No comment","Co-crystallisation","2020-04-29 15:39:38","success",2.49,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"Ugi",,,11.734435,,,
"LON-WEI-b8d98729-2","CCC=1C=CC=C(C)C1NC(=O)C(N(C(=O)C=C)C=2C=CC(SC)=CC2)C=3C=CC=NC3","MoonShot","Moonshot_shipment_1","1166137-Y4-01","E05","lb18145-153","lb18145-153-3824","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,24.534565,,,
"LON-WEI-b8d98729-17","CCC=1C=CC=C(NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)OC)C=3C=CC=NC3)C1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","E07","lb18145-153","lb18145-153-3825","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,99,63.733785,66.3870347492245,99,
"LON-WEI-b8d98729-33","CCC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NC=2C=CC(Cl)=CC2)C=3C=CC=NC3)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","F05","lb18145-153","lb18145-153-3826","Mpro-x2788","OK: Precipitated:No comment","Co-crystallisation","2020-04-29 15:55:27","success",2.05,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"Ugi",,,22.655935,,,
"LON-WEI-b8d98729-18","CCC=1C=CC=C(C)C1NC(=O)C(N(C(=O)C=C)C=2C=CC(=NC2)C(C)C)C=3C=CC=NC3","MoonShot","Moonshot_shipment_1","1166137-Y4-01","F07","lb18145-153","lb18145-153-3827","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,12.477995,,,
"LON-WEI-b8d98729-37","COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=CC=NC3)=C(C)C1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","G05","lb18145-153","lb18145-153-3828","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,25.43588,,,
"LON-WEI-b8d98729-19","COC(C)C=1C=CC(=CC1)N(C(C(=O)NC=2C=CC=CC2Br)C=3C=CC=NC3)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","G07","lb18145-153","lb18145-153-3829","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,9.7348115,,,
"LON-WEI-b8d98729-38","CCC=1C=CC=C(NC(=O)C(N(C(=O)C=C)C=2C=CC=3N=CSC3C2)C=4C=CC=NC4)C1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","H05","lb18145-153","lb18145-153-3830","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,32.0306141190936,59.258365,59.0215327740357,99,
"LON-WEI-b8d98729-20","CCC=1C=CC=C(C)C1NC(=O)C(N(C(=O)C=C)C2=CC(=NN2)C(C)(C)C)C=3C=CC=NC3","MoonShot","Moonshot_shipment_1","1166137-Y4-01","H07","lb18145-153","lb18145-153-3831","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,4.7055155,,,
"LON-WEI-b8d98729-21","CC(C)(C)C=1C=C(NN1)N(C(C(=O)NC=2C=CC(Cl)=CC2)C=3C=CC=NC3)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","I07","lb18145-153","lb18145-153-3832","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,19.53423,,,
"LON-WEI-b8d98729-22","COC(C)C=1C=CC(=CC1)N(C(C(=O)NC=2C=CC(Cl)=CC2)C=3C=CC=NC3)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","J07","lb18145-153","lb18145-153-3833","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,26.09074,,,
"LON-WEI-b8d98729-23","CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=C(ON1)C(C)(C)C)C=2C=CC=NC2","MoonShot","Moonshot_shipment_1","1166137-Y4-01","K07","lb18145-153","lb18145-153-3834","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,16.13711,99,99,
"LON-WEI-b8d98729-24","CSC=1C=CC(=CC1)N(C(C(=O)NC=2C=CC(Cl)=CC2)C=3C=CC=NC3)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","L07","lb18145-153","lb18145-153-3835","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,32.28805,,,
"LON-WEI-b8d98729-25","COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC=3N=CSC3C2)C=4C=CC=NC4)=CC1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","M07","lb18145-153","lb18145-153-3836","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,15.369845,,,
"LON-WEI-b8d98729-39","CCC=1C=CC=C(C)C1NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=CC=NC3","MoonShot","Moonshot_shipment_1","1166137-Y4-01","N06","lb18145-153","lb18145-153-3837","","FAIL: Precipitated:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,38.632575,97.7888349071212,,
"LON-WEI-b8d98729-26","COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(=NC2)C(C)C)C=3C=CC=NC3)=C(C)C1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","N07","lb18145-153","lb18145-153-3838","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,10.390333,,,
"LON-WEI-b8d98729-35","CCC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NC=2C=CC(Br)=CC2)C=3C=CC=NC3)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","O06","lb18145-153","lb18145-153-3839","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,18.35956,,,
"LON-WEI-b8d98729-28","COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)S(F)(F)(F)(F)F)C=3C=CC=NC3)=C(C)C1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","O07","lb18145-153","lb18145-153-3840","","FAIL: Precipitated:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,12.22758,,,
"LON-WEI-b8d98729-6","CSC=1C=CC(=CC1)N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","P06","lb18145-153","lb18145-153-3841","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,7.747043,,,
"LON-WEI-b8d98729-29","CCC=1C=CC=C(C)C1NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)S(F)(F)(F)(F)F)C=3C=CC=NC3","MoonShot","Moonshot_shipment_1","1166137-Y4-01","P07","lb18145-153","lb18145-153-3842","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,7.068751,,,
"LON-WEI-b8d98729-40","COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(SC)=CC2)C=3C=CC=NC3)=C(C)C1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","Q06","lb18145-153","lb18145-153-3843","","FAIL: Precipitated:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,22.24457,,,
"LON-WEI-b8d98729-30","COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(N(C)C)=C(C)C2)C=3C=CC=NC3)=C(C)C1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","Q07","lb18145-153","lb18145-153-3844","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,7.00835,,,
"LON-WEI-b8d98729-7","CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)S(F)(F)(F)(F)F)C=2C=CC=NC2","MoonShot","Moonshot_shipment_1","1166137-Y4-01","R06","lb18145-153","lb18145-153-3845","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,23.00163,,,
"LON-WEI-b8d98729-44","ClC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC=3N=CSC3C2)C=4C=CC=NC4)=CC1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","S06","lb18145-153","lb18145-153-3846","","FAIL: Precipitated:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,25.263735,,,
"LON-WEI-b8d98729-42","CCC=1C=CC=C(C)C1NC(=O)C(N(C(=O)C=C)C=2C=CC(N(C)C)=C(C)C2)C=3C=CC=NC3","MoonShot","Moonshot_shipment_1","1166137-Y4-01","T06","lb18145-153","lb18145-153-3847","Mpro-x2789","OK: Clear:No comment","Co-crystallisation","2020-04-29 15:56:48","success",1.87,"7 - Analysed & Rejected","Stopped","2020-06-25",,,,"Ugi",,,13.24039,,,
"LON-WEI-b8d98729-45","CCC=1C=CC=C(C)C1NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)OC)C=3C=CC=NC3","MoonShot","Moonshot_shipment_1","1166137-Y4-01","U06","lb18145-153","lb18145-153-3848","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,3.935542,,,
"LON-WEI-b8d98729-8","COC(C)C=1C=CC(=CC1)N(C(C(=O)NC=2C=CC(OC)=CC2C)C=3C=CC=NC3)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","V06","lb18145-153","lb18145-153-3849","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,6.899891,,,
"LON-WEI-b8d98729-9","BrC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC=3N=CSC3C2)C=4C=CC=NC4)=CC1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","W06","lb18145-153","lb18145-153-3850","Mpro-x2790","OK: Clear:No comment","Co-crystallisation","2020-04-29 15:53:23","success",2.51,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"Ugi",,,34.85545,,,
"LON-WEI-b8d98729-10","COC(C)C=1C=CC(=CC1)N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","X06","lb18145-153","lb18145-153-3851","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,15.90563,,,
"LON-WEI-b8d98729-47","COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(SC)=CC2)C=3C=CC=NC3)=CC1","MoonShot","Moonshot_shipment_1","1166137-Y4-01","Y06","lb18145-153","lb18145-153-3852","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,27.04619,,,
"LON-WEI-b8d98729-11","CN(C)C=1C=CC(=CC1C)N(C(C(=O)NC=2C=CC(Cl)=CC2)C=3C=CC=NC3)C(=O)C=C","MoonShot","Moonshot_shipment_1","1166137-Y4-01","Z06","lb18145-153","lb18145-153-3853","","FAIL: Crystalline:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",,,12.105545,,,
"LON-WEI-8f408cad-1","ClCC(=O)NC=1C=CC=C(C1)N2CCCC2=O","MoonShot","Moonshot_shipment_2","1166137-Y4-02","A05","lb18145-153","lb18145-153-3854","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,99,51.42713,70.328583055413,99,
"LON-WEI-8f408cad-2","FC=1C=CC=C(F)C1S(=O)(=O)N2CCN(CC2)C(=O)CCl","MoonShot","Moonshot_shipment_2","1166137-Y4-02","B05","lb18145-153","lb18145-153-3855","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",99.205,2.62321369026417,103.96275,3.2845112447793,99,
"LON-WEI-8f408cad-3","ClCC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=CS2","MoonShot","Moonshot_shipment_2","1166137-Y4-02","C05","lb18145-153","lb18145-153-3856","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",97.79,0.556543843367161,99.55992,2.16182906157181,99,
"LON-WEI-8f408cad-4","FC=1C=CC=C(C1)S(=O)(=O)N2CCN(CC2)C(=O)CCl","MoonShot","Moonshot_shipment_2","1166137-Y4-02","D05","lb18145-153","lb18145-153-3857","Mpro-x2791","OK: Clear:No comment","Co-crystallisation","2020-04-29 15:47:29","success",1.57,"7 - Analysed & Rejected","Stopped","2020-09-02",,,,"piperazine-chloroacetamide",96.84,2.02356071032967,103.54665,4.55048873816837,99,
"BAR-COM-4e090d3a-49","O=C(NCC=1C=NSC1)C=2C=CC=CC2OCC#N","MoonShot","Moonshot_shipment_2","1166137-Y4-02","K05","lb18145-153","lb18145-153-3858","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"None",0,,5.959332,,,
"LON-WEI-8f408cad-5","Cl.ClCC(=O)N1CCN(CC2=CC=CS2)CC1","MoonShot","Moonshot_shipment_2","1166137-Y4-02","F07","lb18145-153","lb18145-153-3859","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",,3.3163834595747,98.998055,6.19210917827055,99,
"LON-WEI-8f408cad-7","Cl.ClCC(=O)N1CCN(CC=2C=CSC2)CC1","MoonShot","Moonshot_shipment_2","1166137-Y4-02","G07","lb18145-153","lb18145-153-3860","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"piperazine-chloroacetamide",,1.13730220783606,99.437475,3.49772002955534,99,
"LON-WEI-8f408cad-8","CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=CC=NC2","MoonShot","Moonshot_shipment_2","1166137-Y4-02","M07","lb18145-153","lb18145-153-3861","","FAIL: No comment:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",16.09,,27.208785,99,,
"LON-WEI-8f408cad-9","CN(C)C=1C=CC(=CC1C)N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C","MoonShot","Moonshot_shipment_2","1166137-Y4-02","N07","lb18145-153","lb18145-153-3862","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",14.385,,8.796061,,,
"LON-WEI-8f408cad-10","COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(N(C)C)=C(C)C2)C=3C=CC=NC3)=CC1","MoonShot","Moonshot_shipment_2","1166137-Y4-02","O07","lb18145-153","lb18145-153-3863","","FAIL: Clear:No comment","Co-crystallisation",,"None",,,"Stopped",,,,,"Ugi",2.05,,7.0507175,,,
"JOH-MSK-35a8745a-1","CC(NCCC1=CNC2=CC=C(OC)C=C21)=O","Melatonin_analogues","Melatonin_analogues","Melatonin_analogues","B2","lb18145-153","lb18145-153-3889","","FAIL: No co-crystals","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,-0.96170145,,,
"JOH-MSK-a63bdd1d-4","CC(NCCC1=CNC2=CC=C(O)C=C21)=O","Melatonin_analogues","Melatonin_analogues","Melatonin_analogues","B4","lb18145-153","lb18145-153-3891","","FAIL: No co-crystals","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,99,,99.5,,
"JOH-MSK-35a8745a-1","CC(NCCC1=CNC2=CC=C(OC)C=C21)=O","Melatonin_analogues","Melatonin_analogues","Melatonin_analogues","B2","lb18145-153","lb18145-153-3920","","FAIL: No co-crystals","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,,-0.96170145,,,
"JOH-MSK-a63bdd1d-4","CC(NCCC1=CNC2=CC=C(O)C=C21)=O","Melatonin_analogues","Melatonin_analogues","Melatonin_analogues","B4","lb18145-153","lb18145-153-3922","","FAIL: No co-crystals","Co-crystallisation",,"None",,,"Stopped",,,,,"None",,99,,99.5,,
